lat,long,type
42.32778635,-71.06772456,OPERATING UNDER INFLUENCE
42.33281635,-71.07256956,OPERATING UNDER INFLUENCE
42.34904741,-71.1364789,OPERATING UNDER INFLUENCE
42.35073029,-71.16297137,OPERATING UNDER INFLUENCE
42.36146134,-71.07062456,OPERATING UNDER INFLUENCE
42.35590635,-71.07056456,OPERATING UNDER INFLUENCE
42.32082135,-71.08447956,OPERATING UNDER INFLUENCE
42.3453122,-71.14293624,OPERATING UNDER INFLUENCE
42.34323635,-71.06345956,OPERATING UNDER INFLUENCE
42.33179135,-71.09711955,OPERATING UNDER INFLUENCE
42.26953722,-71.09075535,OPERATING UNDER INFLUENCE
42.35103135,-71.06489957,OPERATING UNDER INFLUENCE
42.30241135,-71.07781456,OPERATING UNDER INFLUENCE
42.32343136,-71.08952955,OPERATING UNDER INFLUENCE
42.29995136,-71.07229956,OPERATING UNDER INFLUENCE
42.33151135,-71.07083456,OPERATING UNDER INFLUENCE
42.34611135,-71.14100453,OPERATING UNDER INFLUENCE
42.31229893,-71.06893245,OPERATING UNDER INFLUENCE
42.37889134,-71.03235957,OPERATING UNDER INFLUENCE
42.30667136,-71.08233956,OPERATING UNDER INFLUENCE
42.32119135,-71.05678956,OPERATING UNDER INFLUENCE
42.34526135,-71.14911953,OPERATING UNDER INFLUENCE
42.26336136,-71.12146955,OPERATING UNDER INFLUENCE
42.31850135,-71.05672957,OPERATING UNDER INFLUENCE
42.28760136,-71.09398956,OPERATING UNDER INFLUENCE
42.33699135,-71.10929955,OPERATING UNDER INFLUENCE
42.33162135,-71.05308957,OPERATING UNDER INFLUENCE
42.28811136,-71.07879956,OPERATING UNDER INFLUENCE
42.31279136,-71.08332956,OPERATING UNDER INFLUENCE
42.28161136,-71.08695956,OPERATING UNDER INFLUENCE
42.32973635,-71.05695956,OPERATING UNDER INFLUENCE
42.31246635,-71.05733456,OPERATING UNDER INFLUENCE
42.26763137,-71.09384956,OPERATING UNDER INFLUENCE
42.28820136,-71.07680956,OPERATING UNDER INFLUENCE
42.32490136,-71.09828955,OPERATING UNDER INFLUENCE
42.28145637,-71.07757457,OPERATING UNDER INFLUENCE
42.30857136,-71.06257957,OPERATING UNDER INFLUENCE
42.30872136,-71.08078956,OPERATING UNDER INFLUENCE
42.31636136,-71.08289956,OPERATING UNDER INFLUENCE
42.31295136,-71.09259956,OPERATING UNDER INFLUENCE
42.28135391,-71.1709132,OPERATING UNDER INFLUENCE
42.35000634,-71.06513456,OPERATING UNDER INFLUENCE
42.31186136,-71.08073956,OPERATING UNDER INFLUENCE
42.33219773,-71.07254317,OPERATING UNDER INFLUENCE
0.0,0.0,OPERATING UNDER INFLUENCE
42.37426634,-71.06251456,OPERATING UNDER INFLUENCE
42.33179135,-71.09711955,OPERATING UNDER INFLUENCE
42.33842135,-71.08196956,OPERATING UNDER INFLUENCE
42.26490636,-71.11442955,OPERATING UNDER INFLUENCE
42.32985135,-71.10046955,OPERATING UNDER INFLUENCE
42.26133137,-71.15705954,OPERATING UNDER INFLUENCE
42.31387556,-71.06380408,OPERATING UNDER INFLUENCE
